,lga,crime,year,population,traveltimetogpominutes,areakm2,ariamin,ariamax,ariaavg,commercialkm2,industrialkm2,residentialkm2,ruralkm2,otherkm2,_2012erpage04persons,_2012erpage59persons,_2012erpage1014persons,_2012erpage1519persons,_2012erpage2024persons,_2012erpage2544persons,_2012erpage4564persons,_2012erpage6569persons,_2012erpage7074persons,_2012erpage7579persons,_2012erpage8084persons,_2012erpage85persons,_2012erptotal,_2007erpage04persons,_2007erpage59persons,_2007erpage1014persons,_2007erpage1519persons,_2007erpage2024persons,_2007erpage2544persons,_2007erpage4564persons,_2007erpage6569persons,_2007erpage7074persons,_2007erpage7579persons,_2007erpage8084persons,_2007erpage85persons,_2007erptotal,publichospitals,privatehospitals,communityhealthcentres,bushnursingcentres,alliedhealth,alternativehealth,childprotectionandfamily,dental,disability,generalpractice,homelessness,mentalhealth,pharmacies,agedcarehighcare,agedcarelowcare,agedcaresrs,kinderandorchildcare,primaryschools,secondaryschools,p12schools,otherschools,centrelinkoffices,medicareoffices,medicareaccesspoints,numberofhouseholds,occupiedprivatedwellings,populationinnonprivatedwellings,publichousingdwellings,dwellingswithnomotorvehicle,dwellingswithnointernet,equivalenthouseholdincome600week,personalincome400weekpersons,numberoffamilies,femaleheadedloneparentfamilies,maleheadedloneparentfamilies,residingnearpt,irsdmin,irsdmax,irsdavg,primaryschoolstudents,secondaryschoolstudents,tafestudents,universitystudents,holdsdegreeorhigherpersons,didnotcompleteyear12persons,unemployedpersons,volunteerspersons,requiresassistancewithcoreactivitiespersons,aged75andlivesalonepersons,unpaidcarertopersonwithdisabilitypersons,unpaidcarerofchildrenpersons,aboriginalortorresstraitislanderpersons,bornoverseaspersons,borninnonenglishspeakingcountrypersons,speaksloteathomepersons,poorenglishproficiencypersons,traveltimetonearestpublichospital,timetonearestpublichospitalwithmaternityservices,presentationstoemergencydepartments201213,traveltimetonearestpublichospitalwithemergencydepartment,presentationstoemergencydepartmentsduetoinjury,category45emergencydepartmentpresentations,numberofdwellings,locationx,locationy,absremotenesscategory,distance,last_crime,last2_crime,last_house,last2_house,last3_house,last_egm,last2_egm
10,glenelg,7423.8570957185,2024,36348.33188903396,271.19481008592857,13693.782693460384,2.5172907442546912,3.435550987420058,2.920257386558308,7.798034317354342e-05,0.0006961109027947,0.0033919811912267,0.7845618338204393,0.2112720937423657,0.0548176259751212,0.0619158057488228,0.0651135005973715,0.0708412397216951,0.0421322650924168,0.2051092838569119,0.2973856209150327,0.0619860847564832,0.0463490055520416,0.0360882704336214,0.0309227633705812,0.0273385339799002,28458.0,0.0604522326360913,0.0641635712305396,0.0734993775996297,0.0765465404384937,0.0508681793431742,0.2296750905821694,0.276492541141154,0.0441939952447218,0.0382027962127032,0.0353125183024513,0.0261228783168229,0.0244702789520484,46699.88569423333,0.0002108370229812,0.0,7.027900766041184e-05,0.0001405580153208,0.0015812776723592,7.027900766041184e-05,7.027900766041184e-05,0.0002108370229812,0.0002811160306416,0.0003865345421322,0.0001054185114906,0.0002811160306416,0.000175697519151,0.00513036755921,0.0072387377890224,0.0,0.000351395038302,0.0008784875957551,0.0001054185114906,0.000175697519151,3.513950383020592e-05,0.000175697519151,3.513950383020592e-05,0.0,11779.0,0.8369930620127316,0.0601530648737572,0.0353336671196624,0.0452757313496888,0.2485516057506616,0.4304270311571441,0.8034637914933356,7674.0,0.0978629137346885,0.0252801667969768,0.0025467029936343,882.0858120276298,1059.9656533685277,988.9270430822132,0.0798369527022278,0.0794152786562653,0.0210134232904631,0.0108581066835336,0.0828940895354557,0.4973645372127345,0.0186590765338393,0.2645301848337901,0.057347670250896,0.0352449223416965,0.0984960292360671,0.2142104153489352,0.0146180335933656,0.0693302410569962,0.0228406774896338,0.0147937311125166,0.0027760208025862,18.7937838499025,29.46198398617572,0.2625240135983203,51.02090528876285,0.3100791022155421,0.6103085175462831,13981.0,-285.17012765951466,7.763006770834713,2,285.2757718129388,7901.325454955645,7978.79592703099,433571.4285714286,433928.5714285714,336142.8571428572,430.02977847012903,348.9174233792678
11,wellington,10257.422534500889,2024,46133.68024757061,189.3044663465625,9650.56158918771,1.688255786260203,2.831330027929937,2.1246734858211664,0.0001836505108452,0.0015192496300165,0.0047593323874943,0.4156520053808243,0.5778857620908195,0.0593240522224868,0.0619438370104141,0.0652997596726351,0.0682443111698096,0.0517678134540022,0.2307575724771039,0.2868989109489683,0.0572671963972546,0.0429774611903782,0.0304414662134366,0.023924480914543,0.021153138328967,46187.0,0.0576411124513779,0.0612486756722104,0.0682341892577063,0.0698630413186916,0.0594973789652161,0.2514922076975255,0.2757976788180231,0.0470357975431242,0.0364186523868036,0.0329168728888154,0.0228644637341986,0.0169899292663068,86397.6134916,6.495334184943815e-05,2.165111394981272e-05,6.495334184943815e-05,0.0,0.001385671292788,6.495334184943815e-05,8.660445579925087e-05,0.0001732089115985,0.0003680689371468,0.0003031155952973,8.660445579925087e-05,0.0003031155952973,0.0002598133673977,0.0038972005109662,0.0041786649923138,0.0001299066836988,0.0004330222789962,0.0007361378742936,8.660445579925087e-05,2.165111394981272e-05,2.165111394981272e-05,8.660445579925087e-05,2.165111394981272e-05,0.0,18007.0,0.7350189943221274,0.0638045831461133,0.0522854458559699,0.0439933009272497,0.1866753809076426,0.4264452712833897,0.8215138557227745,11973.0,0.1238620228848241,0.0277290570450179,0.002641905639819,839.1386841798943,1057.723296492406,969.1103421664512,0.0779223591053759,0.0672267088141684,0.0191395847316344,0.0140299218394786,0.0757572477103947,0.4666897611882131,0.0237729231168943,0.1881265291099227,0.0568558252322081,0.0271721480070149,0.0999415419923355,0.2143676792170957,0.01502587308117,0.1024314200965639,0.0481953796522831,0.0272154502349145,0.0040704094225647,43.59137748720913,55.9046000842875,0.4245185257233637,59.53215651616875,0.2671071551333312,0.6791061481566281,24481.0,176.91922553917362,-30.25590887136489,1,179.48769424953156,10146.6,9784.1,444083.3333333333,412958.3333333333,353375.0,562.151584283495,458.52443953672616
12,wodonga,9159.67092692983,2024,44290.46113947645,215.07244657625,989.0677436493916,0.673553965274519,0.989005396527452,0.794905409959964,0.0015457067729658,0.0117695988904014,0.041257279953606,0.7000682295136135,0.2453591848694132,0.07346316283435,0.0699906147348662,0.0695682778038479,0.0796574378226184,0.0773111215391834,0.2642890661661192,0.2416001877053026,0.0408259033317691,0.0305255748474894,0.0206945096198967,0.016353824495542,0.0157203190990145,42620.0,0.0710966033861875,0.073281794658352,0.0758889588444538,0.0794259036045302,0.0744433271561854,0.2760536966087246,0.2408553496812932,0.0336148048157119,0.0250815668789288,0.021581864305446,0.0161514530496232,0.0125246770105628,52744.85146213335,2.346316283435007e-05,4.692632566870014e-05,7.03894885030502e-05,0.0,0.0009150633505396,7.03894885030502e-05,0.0001642421398404,0.0002346316283435,0.0006335053965274,0.0003284842796809,0.0002815579540122,0.0005865790708587,0.0001407789770061,0.0039652745190051,0.0029328953542937,0.0,0.0002580947911778,0.0003050211168465,7.03894885030502e-05,9.385265133740028e-05,2.346316283435007e-05,0.0,2.346316283435007e-05,0.0,15937.0,0.9212560961103842,0.0958130129653859,0.1441061020578089,0.055429998810515,0.1863922921375044,0.3447323837610592,0.7035828575014118,10920.0,0.1499084249084249,0.0298534798534798,0.0047923764339664,642.2544275520385,1116.8671770180292,976.1578751880458,0.089746597841389,0.0702252463632097,0.0419521351478179,0.0262318160488033,0.0908493664946034,0.4197794462693571,0.0248474894415767,0.1651102768653214,0.0465978413890192,0.0158610980760206,0.0900046926325668,0.2395588925387142,0.0177381511027686,0.0896996715157203,0.0503754106053496,0.0393242609103707,0.0048099483810417,11.7619454366925,11.7619454366925,0.5178622564272408,11.7619454366925,0.2562979054799776,0.6962518145576143,16814.0,179.60512242138307,179.60512242138307,1,254.0,9871.2,8319.2,790416.6666666666,797833.3333333334,684250.0,242.24023557156454,210.3796271239395
13,greaterbendigo,9816.048689992313,2024,124294.53262786596,109.36801538313075,4983.112970726625,0.343833731025759,0.8027240254139835,0.5224802239634301,0.0009585276879897,0.0030722734696239,0.0304311067149179,0.8017016918061657,0.1638364003213026,0.0675238615455381,0.0647280358785648,0.0651089581416743,0.0715990110395584,0.0749841881324747,0.2519046113155473,0.2506468491260349,0.046314397424103,0.0368775873965041,0.0277210786568537,0.021985683072677,0.0206057382704691,139136.0,0.0631528797742753,0.0681765376807894,0.071884470257229,0.0778246698482694,0.0757004376120196,0.2569543104238072,0.2452194470305505,0.0403168826989119,0.0325036264293671,0.0280488608496626,0.0213549694700997,0.0188629079250177,169310.6579122111,2.156163753449862e-05,1.437442502299908e-05,5.749770009199632e-05,7.18721251149954e-06,0.0008409038638454,0.0001868675252989,7.18721251149954e-05,0.0001940547378104,0.0003521734130634,0.0006324747010119,0.0002299908003679,0.0004240455381784,0.0002228035878564,0.0033636154553817,0.0041182727690892,0.0013871320147194,0.0002228035878564,0.0003952966881324,4.312327506899724e-05,4.312327506899724e-05,2.156163753449862e-05,1.437442502299908e-05,7.18721251149954e-06,0.0,53678.0,0.907839658231555,0.0568982446469483,0.0817901500404816,0.0601884549792423,0.2057673425091729,0.3816461120011923,0.7699057341927792,35729.0,0.1534887626297965,0.0309832349072182,0.0056735722115782,863.0594977586862,1063.3612689762826,987.3395067291866,0.0797636844526219,0.0656695607175713,0.0228265869365225,0.0399321527138914,0.1112364880404783,0.413444399724011,0.0238184222631094,0.1684466996320147,0.0511513914443422,0.0227547148114075,0.0977317157313707,0.2312916858325667,0.0139288178472861,0.062270009199632,0.0321484015639374,0.0262405128794848,0.0045351310947562,11.019639376367692,14.36133319412923,0.372331230742245,14.400344093903588,0.3018142398903317,0.5780231939447548,58051.0,-51.541231405608,121.17512962441867,1,131.6810942174354,9072.0,8534.2,565005.3571378401,583633.8610164444,515701.8279029127,475.3331035636751,374.8566101839515
14,ballarat,8708.243419511418,2024,117955.63700071488,79.54909245413,654.7110126048609,0.2235658404370837,0.371822208161974,0.2983935741694883,0.0035235238220974,0.0181420710119155,0.1015315862264346,0.7347519219973547,0.1420508969421977,0.0674521405302803,0.0626469557187684,0.0620142445514163,0.0724710791145463,0.0843985396342245,0.2601981924980976,0.2389767179390716,0.0444693348837606,0.0353805244662568,0.0281470967962584,0.0228289029301367,0.021016270937182,116957.0,0.063198255435204,0.0630913165680924,0.0661940328651692,0.0793420583252909,0.0836710826453569,0.2630837559016382,0.233495297412782,0.0384677327969844,0.0341149739038254,0.0305744177076548,0.0254836583177401,0.0192834181202612,115773.36245111113,1.710030182032713e-05,1.710030182032713e-05,3.420060364065426e-05,0.0,0.0009405166001179,0.000213753772754,0.0001282522636524,0.0001453525654727,0.0005472096582504,0.0002223039236642,0.0002394042254845,0.0004702583000589,0.0001453525654727,0.0037193156459211,0.0025992458766897,0.0027103978385218,0.0002821549800353,0.0003420060364065,6.840120728130852e-05,5.130090546098139e-05,1.710030182032713e-05,8.550150910163565e-06,8.550150910163565e-06,0.0,46072.0,0.9133279645661364,0.0658143748741695,0.0994564123213207,0.0734246023756794,0.2148177974632575,0.3903021357874631,0.7613517971870116,28931.0,0.1647367875289482,0.0304517645432235,0.0072724835402234,845.8322243095012,1063.246462225742,980.7329735251644,0.0773959660388005,0.0665885752883538,0.0189984353223834,0.050916148670024,0.1298254914199235,0.3851842985028685,0.0265653188778781,0.159853621416418,0.0541908564686166,0.0269842762724762,0.093470249749908,0.2290585428832819,0.0122951170088152,0.0819104457193669,0.0426994536453568,0.0374582111374265,0.0049590875278948,8.057337265006668,8.057337265006668,0.4146079132979043,8.057337265006668,0.2969796603449769,0.6655003966686481,49670.0,-95.74447052213016,38.31936769415767,1,103.12796699267908,9931.7,9446.200000000004,1031247.7766870091,1046596.5408467316,984296.1686309882,545.6353547529902,441.369429419319
15,swanhill,12092.81965364427,2024,21144.18392204629,295.7245731931111,5694.101865516254,3.272193944712593,4.047691092584467,3.657739702090895,0.0002542576797799,0.0004729250573066,0.002922032649081,0.9040235536695698,0.0923272309442624,0.0707327775340061,0.0640193067134708,0.07011847301448,0.0663010092145677,0.0641070645019745,0.2421676173760421,0.2511627906976744,0.0504607283896445,0.0402808249232119,0.0332602018429135,0.0242650285212812,0.0231241772707327,22790.0,0.0733861118593003,0.0757105627662039,0.069776994400779,0.0688266779508145,0.0669914040346917,0.2698444906947897,0.2472907884912687,0.0354073433014742,0.0296010265757291,0.023855073886686,0.022811916836116,0.0164976092021464,11133.1359153,0.0002193944712593,0.0,0.0002632733655111,0.0,0.0017990346643264,0.0007020623080298,0.0001316366827555,8.775778850372972e-05,0.0006581834137779,0.0005704256252742,0.0003510311540149,0.0010969723562966,0.0002632733655111,0.0038613426941641,0.0054409828872312,0.0,0.0004826678367705,0.0006143045195261,0.0001316366827555,0.0001316366827555,4.387889425186486e-05,0.0001316366827555,4.387889425186486e-05,0.0,8769.0,0.8681985476972048,0.0526211081269272,0.1036506515468019,0.0699293743161245,0.2705660001989456,0.4398449081993386,0.8075037062378835,5730.0,0.1237347294938918,0.0275741710296684,0.003642149767308,797.7876908108005,1034.5250198308806,946.945996256638,0.0809126810004388,0.0648968845985081,0.0222465993856954,0.0083369899078543,0.0627906976744186,0.4722246599385696,0.0234313295304958,0.1953927161035542,0.0555506801228609,0.0236068451075032,0.0946906537955243,0.2111452391399737,0.0421676173760421,0.1096094778411584,0.0867485739359368,0.1068451075032909,0.0249670908293111,12.50331888724,44.950699814324445,0.5532595674825802,44.950699814324445,0.2371897296527821,0.7021374636851141,10053.0,-127.81626640993996,308.5757638587698,2,334.0,10508.8,9771.500000000002,412000.0,370333.3333333333,340666.6666666667,480.9262224302429,391.39709139267126
16,greatershepparton,13660.868050557561,2024,69606.57509127524,135.6407802240769,2294.026182710933,0.9275583295002142,1.1800188748076832,1.05062099788388,0.0028204227839756,0.0027451773312402,0.0193325425601406,0.8908242747241706,0.0842775826004728,0.0703443462813456,0.0668548860374006,0.0725173283423477,0.072739384903326,0.0606848858787888,0.2542706235031008,0.2517962789664853,0.0462036258664171,0.0343553222199311,0.0285501292686408,0.0209526226465969,0.0207305660856186,63047.0,0.0674285388402251,0.0739911364012981,0.0767732991565816,0.0747626622066714,0.0626199437024337,0.2657881334988451,0.2444422137909799,0.0371191264636846,0.0321192860257949,0.0266579568492118,0.0208728308175812,0.017424872246692,132060.67938414,3.1722365854045395e-05,1.5861182927022697e-05,3.1722365854045395e-05,0.0,0.0006820308658619,6.344473170809079e-05,9.516709756213618e-05,0.0002379177439053,0.0003172236585404,0.0003965295731755,0.0002379177439053,0.0004282519390296,0.0002061953780512,0.0055355528415309,0.0059796659634875,0.0,0.0003489460243944,0.0006027249512268,9.516709756213618e-05,3.1722365854045395e-05,1.5861182927022697e-05,1.5861182927022697e-05,1.5861182927022697e-05,0.0,23383.0,0.9027082028804008,0.0597604884157795,0.0979179711959924,0.0645742016280526,0.2311365059486537,0.3951588761065731,0.7710302356412778,15859.0,0.1441452802824894,0.0307711709439435,0.0052894373613509,720.923988790028,1102.9384009330386,953.2856005567548,0.0830015702571097,0.0730248861960125,0.0229194093295477,0.0133709772074801,0.0815423414278236,0.435341887797992,0.0247751677320094,0.1506653766237886,0.052452931939664,0.0209526226465969,0.0889812362205973,0.2164099798562976,0.0340063761955366,0.1252240392088442,0.0947705679889606,0.118149951623392,0.0283280727076625,16.746198719203075,21.153673562348462,0.3897282164808002,22.44615502946385,0.2777426408892545,0.5738816763023551,25552.0,81.4804583244191,127.55738140134218,1,151.36033376920412,12215.8,12943.1,948666.6666666666,848166.6666666666,947166.6666666666,613.8595383262259,476.27874294247283
17,mildura,12738.559889630502,2024,57499.67940954362,384.9607655600833,23359.31331236043,2.6879311493614657,3.482184527114565,3.087847145953629,7.378849899688983e-05,0.000461093364846,0.0017727181244455,0.4637848347025137,0.5339075653091977,0.0660744031093836,0.06635202665186,0.0741810105496946,0.073070516379789,0.0598926522302424,0.2390893947806774,0.2576716638904312,0.0466962798445308,0.0398297242272811,0.0302794743660929,0.0248380529335554,0.0220248010364612,54030.0,0.0684107586050108,0.0733501967489521,0.0757835274018093,0.0726342516961881,0.0579271627284964,0.2623188219636563,0.2361015774883368,0.0418381780361721,0.0362902521394379,0.0325489896363584,0.0237005113939692,0.0190957721616124,81135.69019819998,5.55247084952804e-05,1.8508236165093462e-05,9.254118082546732e-05,0.0,0.0013696094762169,3.701647233018693e-05,0.0001110494169905,0.0001480658893207,0.0004812141402924,0.0003331482509716,0.000203590597816,0.0006848047381084,0.000203590597816,0.0042754025541365,0.0053858967240421,0.0,0.0003146400148065,0.000407181195632,0.0001110494169905,0.0001665741254858,1.8508236165093462e-05,5.55247084952804e-05,1.8508236165093462e-05,0.0,21014.0,0.8937662006544002,0.057748693324268,0.0912335868780011,0.0723239705944843,0.2534738452386011,0.4403254972875226,0.816741220138955,13955.0,0.1496954496596202,0.0337513436044428,0.0049208479608129,649.5183175338609,1060.7759889757767,937.947261369249,0.0824912085878215,0.0738293540625578,0.0224134739959281,0.0142513418471219,0.0711086433462891,0.4641310383120488,0.0290394225430316,0.1599481769387377,0.0575976309457708,0.0270035165648713,0.0947621691652785,0.2183231538034425,0.0359800111049416,0.0960762539330001,0.066740699611327,0.0850453451786044,0.0179900055524708,34.005748698135,59.573041652295,0.4439478000413657,59.573041652295,0.2474411756564084,0.5579327188675463,23533.0,-280.30430029389663,343.7144433610261,2,443.52014535783036,14036.6,12879.3,360750.0,353875.0,307375.0,669.2654440019849,510.0052425564744
18,eastgippsland,11522.093827591016,2024,49393.68988360342,272.1020395183158,21302.36200397117,2.970346370065889,4.3834254165911055,3.737190270718157,7.230072028915113e-05,0.0001790399824836,0.0042171381618351,0.1990720270853668,0.796459494050025,0.0536379939148481,0.0565999717906869,0.0579096898990509,0.0571238590340325,0.0400975236252997,0.1930524491728626,0.2964798807149046,0.0819480545648713,0.0628866187108344,0.0438453323661568,0.0293779846460738,0.027040641560378,49629.0,0.0533442784674198,0.0613809695757046,0.0683289997362392,0.0641933092043702,0.0436624208182925,0.2098308735554883,0.2970622731641425,0.063773894119059,0.049982154866713,0.0384371859791133,0.0289056585052237,0.0210979820082333,72548.92775171112,8.059803743778839e-05,0.0,0.0002216446029539,0.0001410465655161,0.0015716617300368,6.044852807834129e-05,0.0001410465655161,0.0001611960748755,0.0004432892059078,0.0005037377339861,0.0001208970561566,0.0003828406778294,0.0002014950935944,0.0062463479014286,0.0053597694896129,0.001491063692599,0.00036269116847,0.0007455318462995,8.059803743778839e-05,0.0001208970561566,2.0149509359447097e-05,0.0001611960748755,2.0149509359447097e-05,0.0,20367.0,0.7554748582650906,0.0573238966909993,0.0544706710638455,0.0425019453811094,0.2085078000518768,0.4689448617862228,0.8593312711739579,13483.0,0.1182229474152636,0.0255877772009196,0.0017525184008423,775.9294292019816,1040.2664819627992,961.2178957759525,0.0700396945334381,0.0581917830300832,0.022627899010659,0.0103769973201152,0.086441395152028,0.4810292369380806,0.0227689455761752,0.2118720909145862,0.063229160369945,0.0310705434322674,0.1054222329686272,0.1927300570231115,0.0301638155110923,0.1082431642789498,0.0439259304035946,0.0293376856273549,0.0036672107034193,36.80245735614205,44.73001524833253,0.4063939715302948,65.72457540955789,0.2506403774858029,0.614959190122791,26987.0,274.2394068418712,9.909486774927588,2,274.4183853044905,10687.6,9968.9,589595.2380952381,629142.8571428572,515404.7619047619,619.3248878973669,483.29398247273326
19,basscoast,7061.292902256682,2024,42705.91123756156,106.17261773976956,680.4489340999654,1.3349590071877808,1.444839678796047,1.3843344891252134,0.0013380953624104,0.0012320978354153,0.068729989192851,0.814785277338517,0.1139145402708062,0.0603099730458221,0.0567160826594788,0.0531502695417789,0.0494440700808625,0.039139712488769,0.2273135669362084,0.2795934411500449,0.0799359838274932,0.0550314465408805,0.040964734950584,0.0318396226415094,0.0265610961365678,35616.0,0.0513026062987523,0.0567532663657802,0.0618960966556936,0.0571286925719657,0.0413276590726339,0.2157085443478212,0.2941611341500356,0.066019965294436,0.0542339670009366,0.0477800863980774,0.0316320636155177,0.0220559182283492,33078.35715964118,2.807726864330638e-05,0.0,5.615453728661276e-05,0.0,0.0015723270440251,0.0002526954177897,5.615453728661276e-05,8.423180592991914e-05,0.0001684636118598,0.0001684636118598,0.0,0.0002246181491464,0.0001684636118598,0.003762353998203,0.0071316262353998,0.0,0.0001684636118598,0.0003088499550763,2.807726864330638e-05,5.615453728661276e-05,2.807726864330638e-05,8.423180592991914e-05,0.0,5.615453728661276e-05,14557.0,0.5098567201888236,0.027292975632459,0.016688274990858,0.029088128719125,0.1370300189488381,0.4433605825376108,0.7940509720409425,9219.0,0.1187764399609502,0.0306974726109122,0.0038809167263808,911.8077414348908,1043.5693322074724,977.398222900886,0.0651954177897574,0.0525044923629829,0.0192890835579514,0.0100797394429469,0.0951538634321653,0.444013926325247,0.0188960017969451,0.1797506738544474,0.0576707097933513,0.0339734950584007,0.1025101078167115,0.2097933513027852,0.0078054806828391,0.1451033243486073,0.0566037735849056,0.0424247529200359,0.0066262353998203,27.51660505795565,28.70071101183392,0.4152894153490005,28.70071101183392,0.2662359087080513,0.5535777580406596,30081.0,38.41405258971292,-76.39190066084167,1,85.50650222609467,6924.099999999999,6768.300000000001,728812.5,773687.5,683020.8333333334,462.3655001800508,350.8676812778261
20,latrobe,16097.782493594801,2024,78111.31669223629,114.36469226039286,747.9396493012617,0.8591810113159309,0.9417384988596912,0.8922636286418218,0.0027052967001524,0.0233051822843205,0.0615277842331914,0.6510092580060378,0.2614524787762977,0.06562949405151,0.0623610929533272,0.061881727458927,0.0704086227684083,0.0721662962478755,0.246553652619805,0.2586104211153237,0.0502897982307055,0.0386107116398657,0.0297206606528086,0.023140279775134,0.020627242486309,68841.0,0.0663851227268809,0.0664241065929901,0.0727012540351591,0.0722558245365254,0.0692770561099016,0.2630672478269876,0.2413622055566841,0.0409398636271263,0.0347008307720034,0.0304982407199684,0.0248596790536471,0.0175285684421254,253706.7891701,1.4526227103034528e-05,1.4526227103034528e-05,5.810490841213811e-05,0.0,0.0007408375822547,0.0001452622710303,0.0001016835897212,0.0002033671794424,0.0003922081317819,0.000421260585988,0.0001452622710303,0.0003922081317819,0.0002178934065455,0.0044304992664255,0.0066965906944989,0.00129283421217,0.0003922081317819,0.000450313040194,7.263113551517264e-05,0.0,2.9052454206069056e-05,1.4526227103034528e-05,2.9052454206069056e-05,0.0,27495.0,0.8993012064078054,0.0533654163095787,0.1091370558375634,0.0808886544927154,0.2273386511965192,0.4117839607201309,0.823240589198036,17818.0,0.1647210685823324,0.0358064878213043,0.0067894470294305,633.5430701792415,1085.3177869139215,933.652633216996,0.0777007887741317,0.0654697055533766,0.0251303728882497,0.0237939599947705,0.0754201711189552,0.4567336325736116,0.0356328350837437,0.137156636306852,0.0634941386673639,0.0239682747200069,0.0945657384407547,0.2212344387792158,0.0159062186778228,0.1347888612890574,0.0771923708255254,0.0682732673842622,0.0099504655655786,15.740913838837145,15.740913838837145,0.4013054956406791,15.740913838837145,0.2436574404608801,0.6634448729800551,30338.0,129.6913340464544,-49.31149371333011,1,138.74965059051073,15187.299999999996,14402.3,512500.0,515187.5,442125.0,639.3971993428719,502.5952812885419
21,surfcoast,4261.692297110654,2024,39523.56881081765,94.4971654812,1652.4135681184157,0.5123270938424981,0.7046016592320842,0.606604520981563,0.0001911240912707,0.0004323806136014,0.0164102537846516,0.6907941872726105,0.2921720542378657,0.0757493642389627,0.0745820652853629,0.0683703672822779,0.0606578563388502,0.0478592570975945,0.2660607829240838,0.2678951098511694,0.0473589861174803,0.0338099804060532,0.0247634135156543,0.0163004961020552,0.0165923208404552,23987.0,0.0703373124298677,0.0672478408357931,0.0662545376590454,0.0634720506570981,0.0550812239906107,0.2729316828780391,0.2711653577510424,0.0383050738755968,0.0324635527520295,0.0234508119519123,0.0193370655824821,0.0199534896364822,28195.36153272,8.337849668570476e-05,0.0,0.0001250677450285,0.0,0.0012506774502855,0.0002501354900571,0.0,8.337849668570476e-05,0.0001250677450285,0.0002918247383999,0.0,0.0002084462417142,0.0001250677450285,0.0030016258806853,0.0032517613707424,0.0,0.0002501354900571,0.0002918247383999,4.168924834285238e-05,4.168924834285238e-05,0.0,4.168924834285238e-05,0.0,0.0,8313.0,0.619892115569349,0.0366511490430798,0.0070937707825315,0.0189906155324022,0.0896327495751126,0.2878623842174906,0.7115361482016119,6058.0,0.0968966655661934,0.024595576097722,0.0034933083021471,996.2775205323776,1107.6411305300355,1067.4936158465707,0.090924250635761,0.0648267811731354,0.0151331971484554,0.0288072706049109,0.1728436236294659,0.3152540959686497,0.0173427273106265,0.1926043273439779,0.0301830158002251,0.0128402884895985,0.0897152624338183,0.2517613707424855,0.0057114270229707,0.1100179263767874,0.0397298536707383,0.0306832867803393,0.0025847333972568,20.028119394667776,42.81010356251111,0.1550682683922958,46.55098844806667,0.2838489626442362,0.5674639463528728,13533.0,-74.66991858522233,-62.82373728202223,1,97.58288122208876,3165.2,2781.2,1539000.0,1678500.0,1542400.0,104.34798714004795,87.41247360747906
22,southgippsland,7509.3301287363865,2024,30946.71806227617,125.61295844003124,3588.5726837325565,1.459285919219612,2.259571551531768,1.7717584606251915,0.000180569449167,0.0017338775647288,0.0081790832913907,0.7893277067277006,0.2005787629670128,0.0561063470305078,0.0619082533711626,0.0646498135101533,0.0621951608275686,0.0441837482865249,0.2094743217826516,0.2965347954987408,0.066913194555134,0.0509420128151997,0.034938952468998,0.0272243297523032,0.0249290701010551,31369.0,0.0519989244496509,0.0624332271968608,0.0765212502300544,0.0693926422649727,0.0437701507830809,0.2148019306530929,0.3191756687161067,0.0588908385965435,0.0403453111537843,0.0323480499017593,0.0193599417984674,0.0109620642556256,24259.5266912,9.563581880200198e-05,0.0,9.563581880200198e-05,0.0,0.0011795084318913,0.0005419363065446,9.563581880200198e-05,0.0001593930313366,0.000286907456406,0.0004144218814753,6.375721253466799e-05,0.0003187860626733,0.000191271637604,0.0036979183270107,0.0054831202779814,0.0,0.000573814912812,0.000669450731614,0.0001593930313366,3.187860626733399e-05,3.187860626733399e-05,0.0001275144250693,0.0,3.187860626733399e-05,12448.0,0.6629905241179934,0.0286953263022645,0.0214679586701643,0.0255902350232881,0.1675143208951228,0.4298682519280206,0.8179627249357326,8428.0,0.1078547698149027,0.0278832463217845,0.0009023133125363,913.3858603818148,1048.941677840748,996.762893068728,0.0770505913481462,0.0670407089802033,0.0183620772099843,0.0118588415314482,0.0930536516943479,0.4679141827919283,0.0180751697535783,0.2317893461697854,0.052695336159903,0.0256303994389365,0.097835442634448,0.2207912270075552,0.0082565590232395,0.1068889668143708,0.0445981701680002,0.0314960629921259,0.0044311262711594,17.867196972709376,21.35159361845125,0.144715746484491,48.53522984700625,0.2911742549495302,0.5822822791000661,18679.0,90.12313987636502,-81.59930129906245,1,121.57559917051624,7315.8,6326.4,639625.0,651625.0,579875.0,229.55870750830388,207.39240021207
